Sample	taxa	abundance
gnoto1_AM2_d10	p__Firmicutes	17.41193
gnoto1_AM2_d20_colon	p__Firmicutes	82.7583
gnoto1_AM2_d20_colon	p__Proteobacteria	17.2417
gnoto1_AM3_d10	p__Proteobacteria	73.50367
gnoto1_AM3_d10	p__Firmicutes	26.49633
gnoto1_AM3_d20_colon	p__Firmicutes	85.17338
gnoto1_AM3_d20_colon	p__Proteobacteria	14.82662
gnoto1_AM4_d10	p__Proteobacteria	88.33237
gnoto1_AM4_d10	p__Firmicutes	11.66763
gnoto1_AM4_d20_colon	p__Firmicutes	87.60908
gnoto1_AM4_d20_colon	p__Proteobacteria	12.39092
gnoto1_AP1_d10	p__Proteobacteria	98.10965
gnoto1_AP1_d10	p__Firmicutes	1.89035
gnoto1_AP1_d19_colon	p__Firmicutes	81.86627
gnoto1_AP1_d19_colon	p__Proteobacteria	18.13373
gnoto1_AP2_d10	p__Proteobacteria	97.65755
gnoto1_AP2_d10	p__Firmicutes	2.34245
gnoto1_AP2_d19_colon	p__Firmicutes	82.70915
gnoto1_AP2_d19_colon	p__Proteobacteria	17.29085
gnoto1_AP3_d10	p__Proteobacteria	90.67276
gnoto1_AP3_d10	p__Firmicutes	9.32724
gnoto1_AP3_d20_colon	p__Firmicutes	82.62084
gnoto1_AP3_d20_colon	p__Proteobacteria	17.37916
gnoto1_AP4_d10	p__Proteobacteria	92.88102
gnoto1_AP4_d10	p__Firmicutes	7.11898
gnoto1_AP4_d20_colon	p__Firmicutes	89.31189
gnoto1_AP4_d20_colon	p__Proteobacteria	10.68811
gnoto1_B_inoc	p__Actinobacteria	56.00419
gnoto1_B_inoc	p__Firmicutes	38.87187
gnoto1_B_inoc	p__Proteobacteria	5.12394
gnoto1_BA1_d10	p__Firmicutes	84.54283
gnoto1_BA1_d10	p__Proteobacteria	14.59103
gnoto1_BA1_d10	p__Actinobacteria	0.86614
gnoto1_BA1_d20_colon	p__Actinobacteria	58.19486
gnoto1_BA1_d20_colon	p__Firmicutes	39.79245
gnoto1_BA1_d20_colon	p__Proteobacteria	2.01269
gnoto1_BA2_d10	p__Actinobacteria	69.85149
gnoto1_BA2_d10	p__Proteobacteria	28.06622
gnoto1_BA2_d10	p__Firmicutes	2.08229
gnoto1_BA2_d20_colon	p__Firmicutes	54.90547
gnoto1_BA2_d20_colon	p__Actinobacteria	42.7647
gnoto1_BA2_d20_colon	p__Proteobacteria	2.32983
gnoto1_BA3_d10	p__Actinobacteria	80.83261
gnoto1_BA3_d10	p__Proteobacteria	14.87507
gnoto1_BA3_d10	p__Firmicutes	4.29232
gnoto1_BA3_d20_colon	p__Actinobacteria	60.15915
gnoto1_BA3_d20_colon	p__Firmicutes	36.58868
gnoto1_BA3_d20_colon	p__Proteobacteria	3.25216
gnoto1_BA4_d10	p__Proteobacteria	91.54154
gnoto1_BA4_d10	p__Firmicutes	7.77357
gnoto1_BA4_d10	p__Actinobacteria	0.68489
gnoto1_BA4_d20_colon	p__Actinobacteria	53.82744
gnoto1_BA4_d20_colon	p__Firmicutes	42.69295
gnoto1_BA4_d20_colon	p__Proteobacteria	3.47962
gnoto1_BM1_d10	p__Proteobacteria	78.72411
gnoto1_BM1_d10	p__Firmicutes	18.96591
gnoto1_BM1_d10	p__Actinobacteria	2.30998
gnoto1_BM1_d20_colon	p__Actinobacteria	51.21501
gnoto1_BM1_d20_colon	p__Firmicutes	44.7665
gnoto1_BM1_d20_colon	p__Proteobacteria	4.01849
gnoto1_BM2_d10	p__Proteobacteria	83.97746
gnoto1_BM2_d10	p__Firmicutes	14.71188
gnoto1_BM2_d10	p__Actinobacteria	1.31066
gnoto1_BM2_d20_colon	p__Actinobacteria	50.27995
gnoto1_BM2_d20_colon	p__Firmicutes	45.64397
gnoto1_BM2_d20_colon	p__Proteobacteria	4.07608
gnoto1_BM3_d10	p__Proteobacteria	54.75356
gnoto1_BM3_d10	p__Firmicutes	43.68041
gnoto1_BM3_d10	p__Actinobacteria	1.56603
gnoto1_BM3_d20_colon	p__Firmicutes	54.71172
gnoto1_BM3_d20_colon	p__Actinobacteria	40.44283
gnoto1_BM3_d20_colon	p__Proteobacteria	4.84545
gnoto1_BM4_d10	p__Proteobacteria	66.00405
gnoto1_BM4_d10	p__Firmicutes	25.1934
gnoto1_BM4_d10	p__Actinobacteria	8.80256
gnoto1_BM4_d20_colon	p__Firmicutes	58.67708
gnoto1_BM4_d20_colon	p__Actinobacteria	39.51458
gnoto1_BM4_d20_colon	p__Proteobacteria	1.80834
gnoto1_BM5_d10	p__Proteobacteria	78.96332
gnoto1_BM5_d10	p__Firmicutes	16.54599
gnoto1_BM5_d10	p__Actinobacteria	4.49069
gnoto1_BM5_d20_colon	p__Firmicutes	77.35748
gnoto1_BM5_d20_colon	p__Actinobacteria	15.7487
gnoto1_BM5_d20_colon	p__Proteobacteria	6.89383
gnoto1_BP1_d10	p__Proteobacteria	84.16515
gnoto1_BP1_d10	p__Firmicutes	15.83485
gnoto1_BP1_d20_colon	p__Firmicutes	95.66449
gnoto1_BP1_d20_colon	p__Proteobacteria	4.04019
gnoto1_BP1_d20_colon	p__Actinobacteria	0.29532
gnoto1_BP2_d10	p__Firmicutes	100
gnoto1_BP2_d20_colon	p__Firmicutes	94.23449
gnoto1_BP2_d20_colon	p__Proteobacteria	4.96085
gnoto1_BP2_d20_colon	p__Actinobacteria	0.80467
gnoto1_BP3_d10	p__Proteobacteria	91.69623
gnoto1_BP3_d10	p__Firmicutes	7.67746
gnoto1_BP3_d10	p__Actinobacteria	0.6263
gnoto1_BP3_d20_colon	p__Firmicutes	89.11479
gnoto1_BP3_d20_colon	p__Proteobacteria	7.41006
gnoto1_BP3_d20_colon	p__Actinobacteria	3.47515
gnoto1_BP4_d10	p__Firmicutes	92.57328
gnoto1_BP4_d10	p__Proteobacteria	7.28777
gnoto1_BP4_d10	p__Actinobacteria	0.13895
gnoto1_BP4_d20_colon	p__Firmicutes	91.33134
gnoto1_BP4_d20_colon	p__Proteobacteria	6.79839
gnoto1_BP4_d20_colon	p__Actinobacteria	1.87027
gnoto2_BA1_d10	p__Actinobacteria	78.40164
gnoto2_BA1_d10	p__Proteobacteria	14.46135
gnoto2_BA1_d10	p__Firmicutes	7.137
gnoto2_BA1_d20_colon	p__Firmicutes	44.44696
gnoto2_BA1_d20_colon	p__Actinobacteria	33.24854
gnoto2_BA1_d20_colon	p__Proteobacteria	22.30451
gnoto2_BA2_d10	p__Proteobacteria	85.58467
gnoto2_BA2_d10	p__Firmicutes	14.41533
gnoto2_BA2_d20_colon	p__Actinobacteria	52.87903
gnoto2_BA2_d20_colon	p__Firmicutes	39.99884
gnoto2_BA2_d20_colon	p__Proteobacteria	7.12214
gnoto2_BA3_d10	p__Actinobacteria	87.15704
gnoto2_BA3_d10	p__Proteobacteria	9.51341
gnoto2_BA3_d10	p__Firmicutes	3.32955
gnoto2_BA3_d20_colon	p__Actinobacteria	47.76158
gnoto2_BA3_d20_colon	p__Firmicutes	45.18945
gnoto2_BA3_d20_colon	p__Proteobacteria	7.04896
gnoto2_BA4_d10	p__Actinobacteria	90.89016
gnoto2_BA4_d10	p__Proteobacteria	6.84182
gnoto2_BA4_d10	p__Firmicutes	2.26802
gnoto2_BA5_d10	p__Proteobacteria	61.50105
gnoto2_BA5_d10	p__Firmicutes	38.49895
gnoto2_BA5_d20_colon	p__Firmicutes	84.96147
gnoto2_BA5_d20_colon	p__Proteobacteria	15.03853
gnoto2_BA6_d20_colon	p__Firmicutes	76.08594
gnoto2_BA6_d20_colon	p__Proteobacteria	16.32617
gnoto2_BA6_d20_colon	p__Actinobacteria	7.58789
gnoto2_BA7_d20_colon	p__Actinobacteria	49.39575
gnoto2_BA7_d20_colon	p__Firmicutes	48.23341
gnoto2_BA7_d20_colon	p__Proteobacteria	2.37084
gnoto2_BM1_d10	p__Actinobacteria	77.62795
gnoto2_BM1_d10	p__Proteobacteria	19.32822
gnoto2_BM1_d10	p__Firmicutes	3.04383
gnoto2_BM1_d20_colon	p__Firmicutes	52.63597
gnoto2_BM1_d20_colon	p__Actinobacteria	44.81376
gnoto2_BM1_d20_colon	p__Proteobacteria	2.55027
gnoto2_BM2_d10	p__Actinobacteria	88.81386
gnoto2_BM2_d10	p__Proteobacteria	7.93067
gnoto2_BM2_d10	p__Firmicutes	3.25548
gnoto2_BM2_d20_colon	p__Actinobacteria	70.62416
gnoto2_BM2_d20_colon	p__Firmicutes	29.37584
gnoto2_BM3_d10	p__Proteobacteria	65.9885
gnoto2_BM3_d10	p__Firmicutes	23.67683
gnoto2_BM3_d10	p__Actinobacteria	10.33467
gnoto2_BM3_d20_colon	p__Firmicutes	53.76673
gnoto2_BM3_d20_colon	p__Actinobacteria	39.37967
gnoto2_BM3_d20_colon	p__Proteobacteria	6.85361
gnoto2_BM4_d10	p__Actinobacteria	88.6495
gnoto2_BM4_d10	p__Proteobacteria	8.76568
gnoto2_BM4_d10	p__Firmicutes	2.58482
gnoto2_BM4_d20_colon	p__Firmicutes	51.70988
gnoto2_BM4_d20_colon	p__Actinobacteria	42.81883
gnoto2_BM4_d20_colon	p__Proteobacteria	5.47129
gnoto2_BM5_d10	p__Proteobacteria	57.1466
gnoto2_BM5_d10	p__Actinobacteria	30.79018
gnoto2_BM5_d10	p__Firmicutes	12.06322
gnoto2_BM5_d20_colon	p__Firmicutes	57.04097
gnoto2_BM5_d20_colon	p__Actinobacteria	37.94561
gnoto2_BM5_d20_colon	p__Proteobacteria	5.01343
gnoto2_BM6_d10	p__Actinobacteria	80.71344
gnoto2_BM6_d10	p__Proteobacteria	14.4313
gnoto2_BM6_d10	p__Firmicutes	4.85526
gnoto2_BM6_d20_colon	p__Firmicutes	57.18541
gnoto2_BM6_d20_colon	p__Actinobacteria	35.08838
gnoto2_BM6_d20_colon	p__Proteobacteria	7.7262
gnoto2_BM7_d10	p__Proteobacteria	86.95256
gnoto2_BM7_d10	p__Firmicutes	13.04744
gnoto2_BM7_d20_colon	p__Firmicutes	53.83662
gnoto2_BM7_d20_colon	p__Actinobacteria	42.85616
gnoto2_BM7_d20_colon	p__Proteobacteria	3.30722
gnoto2_BP1_d10	p__Firmicutes	85.73828
gnoto2_BP1_d10	p__Proteobacteria	8.60979
gnoto2_BP1_d10	p__Actinobacteria	5.65193
gnoto2_BP1_d20_colon	p__Firmicutes	80.39717
gnoto2_BP1_d20_colon	p__Proteobacteria	10.06791
gnoto2_BP1_d20_colon	p__Actinobacteria	9.53492
gnoto2_BP2_d10	p__Proteobacteria	72.10759
gnoto2_BP2_d10	p__Firmicutes	27.08367
gnoto2_BP2_d10	p__Actinobacteria	0.80874
gnoto2_BP2_d20_colon	p__Firmicutes	63.61124
gnoto2_BP2_d20_colon	p__Actinobacteria	20.45039
gnoto2_BP2_d20_colon	p__Proteobacteria	15.93837
gnoto2_BP3_d10	p__Firmicutes	86.13746
gnoto2_BP3_d10	p__Actinobacteria	8.93095
gnoto2_BP3_d10	p__Proteobacteria	4.93159
gnoto2_BP4_d10	p__Proteobacteria	67.16155
gnoto2_BP4_d10	p__Firmicutes	27.2631
gnoto2_BP4_d10	p__Actinobacteria	5.57535
gnoto2_BP4_d20_colon	p__Firmicutes	93.3771
gnoto2_BP4_d20_colon	p__Proteobacteria	6.6229
gnoto2_BP5_d10	p__Firmicutes	83.82392
gnoto2_BP5_d10	p__Actinobacteria	11.27047
gnoto2_BP5_d10	p__Proteobacteria	4.90561
gnoto2_BP5_d20_colon	p__Firmicutes	88.2406
gnoto2_BP5_d20_colon	p__Proteobacteria	8.91998
gnoto2_BP5_d20_colon	p__Actinobacteria	2.83942
gnoto2_BP6_d10	p__Firmicutes	90.47899
gnoto2_BP6_d10	p__Proteobacteria	9.03458
gnoto2_BP6_d10	p__Actinobacteria	0.48643
gnoto2_BP6_d20_colon	p__Firmicutes	87.28038
gnoto2_BP6_d20_colon	p__Proteobacteria	9.62972
gnoto2_BP6_d20_colon	p__Actinobacteria	3.0899
gnoto2_INOC_microA	p__Firmicutes	83.09435
gnoto2_INOC_microA	p__Proteobacteria	14.92607
gnoto2_INOC_microA	p__Actinobacteria	1.97958
gnoto2_INOC_microB	p__Firmicutes	54.25491
gnoto2_INOC_microB	p__Actinobacteria	42.15228
gnoto2_INOC_microB	p__Proteobacteria	3.59281
40_10_2_ColonWash	p__Proteobacteria	100
40_11_2_ColonWash	p__Proteobacteria	100
40_1_1_Stool	p__Proteobacteria	100
40_12_2_ColonWash	p__Proteobacteria	91.11163
40_12_2_ColonWash	p__Bacteroidetes	8.88837
40_1_2_ColonWash	p__Proteobacteria	100
40_1_2_Stool	p__Proteobacteria	99.42759
40_1_2_Stool	p__Firmicutes	0.57241
40_13_2_ColonWash	p__Proteobacteria	100
40_2_1_Stool	p__Proteobacteria	100
40_2_2_ColonWash	p__Proteobacteria	100
40_2_2_Stool	p__Proteobacteria	99.76291
40_2_2_Stool	p__Firmicutes	0.23709
40_3_1_CME	p__Proteobacteria	100
40_3_1_ColonWash	p__Proteobacteria	100
40_3_1_Stool	p__Proteobacteria	100
40_3_2_ColonWash	p__Proteobacteria	100
40_4_1_ColonWash	p__Proteobacteria	100
40_4_1_Stool	p__Proteobacteria	100
40_5_1_CME	p__Proteobacteria	100
40_5_1_ColonWash	p__Proteobacteria	100
40_5_1_Stool	p__Proteobacteria	100
40_5_2_CME	p__Proteobacteria	100
40_5_2_ColonWash	p__Proteobacteria	100
40_6_1_CME	p__Proteobacteria	100
40_6_1_ColonWash	p__Proteobacteria	100
40_6_1_Stool	p__Proteobacteria	100
40_6_2_ColonWash	p__Proteobacteria	100
40_7_1_Stool	p__Proteobacteria	100
40_7_2_ColonWash	p__Proteobacteria	100
40_8_1_Stool	p__Proteobacteria	100
40_8_2_Stool	p__Proteobacteria	99.93411
40_8_2_Stool	p__Firmicutes	0.06589
40_9_2_ColonWash	p__Proteobacteria	100
40_9_2_Stool	p__Proteobacteria	99.74231
40_9_2_Stool	p__Firmicutes	0.25769
41_1_1_Stool	p__Proteobacteria	99.53449
41_1_1_Stool	p__Firmicutes	0.46551
41_2_1_Stool	p__Proteobacteria	98.55066
41_2_1_Stool	p__Firmicutes	1.44934
41_3_1_ColonWash	p__Proteobacteria	100
41_3_1_Stool	p__Proteobacteria	99.29308
41_3_1_Stool	p__Firmicutes	0.70692
41_4_1_CME	p__Proteobacteria	97.68368
41_4_1_CME	p__Bacteroidetes	2.31632
41_4_1_ColonWash	p__Proteobacteria	100
41_4_1_Stool	p__Proteobacteria	98.44615
41_4_1_Stool	p__Firmicutes	1.55385
41_5_1_ColonWash_250uL	p__Proteobacteria	100
41_5_1_ColonWash_750uL	p__Proteobacteria	100
41_5_1_Stool	p__Proteobacteria	98.86983
41_5_1_Stool	p__Firmicutes	1.13017
41_6_1_ColonWash_250uL	p__Proteobacteria	100
41_6_1_ColonWash_750uL	p__Proteobacteria	100
41_6_1_Stool	p__Proteobacteria	99.27652
41_6_1_Stool	p__Firmicutes	0.72348
41_7_1_Stool	p__Proteobacteria	98.27821
41_7_1_Stool	p__Firmicutes	1.72179
41_8_1_Stool	p__Proteobacteria	97.81248
41_8_1_Stool	p__Firmicutes	2.18752
42_10_2_Stool	p__Proteobacteria	99.41086
42_10_2_Stool	p__Firmicutes	0.58914
42_11_2_Stool	p__Proteobacteria	99.23541
42_11_2_Stool	p__Firmicutes	0.76459
42_1_1_Cwash	p__Firmicutes	100
42_1_1_Stool	p__Proteobacteria	98.70125
42_1_1_Stool	p__Firmicutes	1.29875
42_12_2_Stool	p__Proteobacteria	99.63091
42_12_2_Stool	p__Firmicutes	0.36909
42_1_2_Stool	p__Proteobacteria	99.75036
42_1_2_Stool	p__Firmicutes	0.24964
42_2_1_Cwash	p__Firmicutes	68.09963
42_2_1_Cwash	p__Proteobacteria	31.90037
42_2_1_Stool	p__Proteobacteria	99.1838
42_2_1_Stool	p__Firmicutes	0.8162
42_2_2_Stool	p__Proteobacteria	99.29683
42_2_2_Stool	p__Firmicutes	0.70317
42_3_1_ColonWash	p__Proteobacteria	100
42_3_1_Stool	p__Proteobacteria	98.70981
42_3_1_Stool	p__Firmicutes	1.29019
42_3_2_Stool	p__Proteobacteria	99.638
42_3_2_Stool	p__Firmicutes	0.362
42_4_1_Stool	p__Proteobacteria	99.99282
42_4_1_Stool	p__Firmicutes	0.00718
42_4_2_Stool	p__Proteobacteria	99.74924
42_4_2_Stool	p__Firmicutes	0.25076
42_5_1_Stool	p__Proteobacteria	99.17741
42_5_1_Stool	p__Firmicutes	0.82259
42_5_2_Stool	p__Proteobacteria	99.93127
42_5_2_Stool	p__Firmicutes	0.06873
42_6_1_Stool	p__Proteobacteria	98.8425
42_6_1_Stool	p__Firmicutes	1.1575
42_6_2_Stool	p__Proteobacteria	99.54716
42_6_2_Stool	p__Firmicutes	0.45284
42_7_1_Stool	p__Proteobacteria	99.74154
42_7_1_Stool	p__Firmicutes	0.25846
42_7_2_Stool	p__Proteobacteria	99.29006
42_7_2_Stool	p__Firmicutes	0.70994
42_8_1_Stool	p__Proteobacteria	99.17569
42_8_1_Stool	p__Firmicutes	0.82431
42_8_2_Stool	p__Proteobacteria	98.73535
42_8_2_Stool	p__Firmicutes	1.26465
42_9_2_Stool	p__Proteobacteria	98.63876
42_9_2_Stool	p__Firmicutes	1.36124
4Adam_Stool	p__Proteobacteria	61.94442
4Adam_Stool	p__Firmicutes	38.05558
4A_NP_Stool	p__Proteobacteria	59.68095
4A_NP_Stool	p__Firmicutes	40.31905
4A_RP_Stool	p__Proteobacteria	62.96614
4A_RP_Stool	p__Firmicutes	37.03386
4Cdam_Stool	p__Proteobacteria	59.54394
4Cdam_Stool	p__Firmicutes	40.45606
4C_NP_Stool	p__Proteobacteria	61.14289
4C_NP_Stool	p__Firmicutes	38.85711
4C_RP_Stool	p__Proteobacteria	52.34941
4C_RP_Stool	p__Firmicutes	47.65059
4Edam_Stool	p__Proteobacteria	71.07935
4Edam_Stool	p__Firmicutes	28.92065
4E_NP_Stool	p__Proteobacteria	57.91583
4E_NP_Stool	p__Firmicutes	42.08417
4E_RP_Stool	p__Proteobacteria	55.90767
4E_RP_Stool	p__Firmicutes	44.09233
5A_NP_Stool	p__Proteobacteria	62.33315
5A_NP_Stool	p__Firmicutes	37.66685
5A_RP_Stool	p__Proteobacteria	53.04463
5A_RP_Stool	p__Firmicutes	46.95537
5Cdam_Stool	p__Proteobacteria	73.68416
5Cdam_Stool	p__Firmicutes	26.31584
5C_NP_Stool	p__Proteobacteria	68.52682
5C_NP_Stool	p__Firmicutes	31.47318
5C_RP_Stool	p__Proteobacteria	69.75294
5C_RP_Stool	p__Firmicutes	30.24706
5Edam_Stool	p__Proteobacteria	77.89885
5Edam_Stool	p__Firmicutes	22.10115
5E_NP_Stool	p__Proteobacteria	74.57704
5E_NP_Stool	p__Firmicutes	25.42296
5E_RP_Stool	p__Proteobacteria	68.60504
5E_RP_Stool	p__Firmicutes	31.39496
6Adam_Stool	p__Proteobacteria	100
6A_NP_Stool	p__Proteobacteria	100
6A_RP_Stool	p__Proteobacteria	100
6Cdam_Stool	p__Proteobacteria	100
6C_NP_Stool	p__Proteobacteria	100
6C_RP_Stool	p__Proteobacteria	100
6E_NP_Stool	p__Proteobacteria	100
6E_RP_Stool	p__Proteobacteria	100
7A_NP_Stool	p__Proteobacteria	100
7A_RP_Stool	p__Proteobacteria	100
7Bdam_Stool	p__Proteobacteria	100
7C_NP_Stool	p__Proteobacteria	100
7C_RP_Stool	p__Proteobacteria	100
7Edam_Stool	p__Proteobacteria	99.83409
7Edam_Stool	p__Firmicutes	0.16591
7E_NP_Stool	p__Proteobacteria	100
7E_RP_Stool	p__Proteobacteria	100
85_1_1_Stool	p__Proteobacteria	99.53545
85_1_1_Stool	p__Firmicutes	0.46455
85_1_2_Stool	p__Proteobacteria	100
85_2_1_Stool	p__Proteobacteria	99.72871
85_2_1_Stool	p__Firmicutes	0.27129
85_2_2_Stool	p__Proteobacteria	100
85_3_1_ColonWash	p__Proteobacteria	100
85_3_1_Stool	p__Proteobacteria	99.37073
85_3_1_Stool	p__Firmicutes	0.62927
85_3_2_Stool	p__Proteobacteria	100
85_4_1_CME	p__Proteobacteria	100
85_4_1_Stool	p__Proteobacteria	99.68016
85_4_1_Stool	p__Firmicutes	0.31984
85_4_2_Stool	p__Proteobacteria	100
85_5_1_ColonWash	p__Proteobacteria	100
85_5_1_Stool	p__Proteobacteria	99.89304
85_5_1_Stool	p__Firmicutes	0.10696
85_5_2_Stool	p__Proteobacteria	100
85_6_1_ColonWash	p__Proteobacteria	100
85_6_1_Stool	p__Proteobacteria	99.91047
85_6_1_Stool	p__Firmicutes	0.08953
85_6_2_Stool	p__Proteobacteria	100
85_7_1_Stool	p__Proteobacteria	99.58744
85_7_1_Stool	p__Firmicutes	0.41256
85_7_2_ColonWash	p__Proteobacteria	100
85_7_2_Stool	p__Proteobacteria	100
85_8_1_Stool	p__Proteobacteria	99.46568
85_8_1_Stool	p__Firmicutes	0.53432
87_1_1_Stool	p__Proteobacteria	100
87_2_1_Stool	p__Proteobacteria	100
87_3_1_ColonWash	p__Proteobacteria	100
87_3_1_Stool	p__Proteobacteria	100
87_4_1_ColonWash	p__Proteobacteria	100
87_4_1_Stool	p__Proteobacteria	100
87_5_1_ColonWash	p__Proteobacteria	100
87_5_1_Stool	p__Proteobacteria	100
87_6_1_CME	p__Proteobacteria	97.79978
87_6_1_CME	p__Bacteroidetes	2.20022
87_6_1_ColonWash	p__Proteobacteria	100
87_6_1_Stool	p__Proteobacteria	100
87_7_1_Stool	p__Proteobacteria	100
87_8_1_Stool	p__Proteobacteria	100
8A_NP_Stool	p__Proteobacteria	100
8A_RP_Stool	p__Proteobacteria	100
8Cdam_Stool	p__Proteobacteria	100
8C_NP_Stool	p__Proteobacteria	100
8C_RP_Stool	p__Proteobacteria	100
90_1_0_ColonWash_250uL	p__Proteobacteria	99.35359
90_1_0_ColonWash_250uL	p__Bacteroidetes	0.64641
90_1_0_ColonWash_750uL	p__Proteobacteria	100
90_1_1_Cwash	p__Proteobacteria	100
90_1_1_Stool	p__Proteobacteria	100
90_1_2_Stool	p__Proteobacteria	100
90_2_0_ColonWash_250uL	p__Proteobacteria	100
90_2_0_ColonWash_750uL	p__Proteobacteria	99.28323
90_2_0_ColonWash_750uL	p__Bacteroidetes	0.71677
90_2_1_Stool	p__Proteobacteria	100
90_2_2_Stool	p__Proteobacteria	100
90_3_1_CME	p__Proteobacteria	100
90_3_1_ColonWash_250uL	p__Proteobacteria	100
90_3_1_Stool	p__Proteobacteria	100
90_3_2_Stool	p__Proteobacteria	100
90_4_1_Stool	p__Proteobacteria	100
90_4_2_Stool	p__Proteobacteria	100
90_5_1_Stool	p__Proteobacteria	100
90_5_2_Stool	p__Proteobacteria	100
90_6_2_Stool	p__Proteobacteria	100
90_Dam_Stool	p__Proteobacteria	100
91_1_1_Stool	p__Proteobacteria	100
91_2_1_Stool	p__Proteobacteria	100
DJS40_Inoc	p__Firmicutes	100
DJS41_Inoc	p__Firmicutes	99.8283
DJS41_Inoc	p__Proteobacteria	0.1717
DJS42_Inoc	p__Firmicutes	99.92877
DJS42_Inoc	p__Proteobacteria	0.07123
DJS85_Inoc	p__Proteobacteria	100
DJS87_Inoc	p__Proteobacteria	100
DJS90_Inoc	p__Proteobacteria	100
DJS91_Inoc	p__Proteobacteria	100
GF29_Inoc	p__Proteobacteria	82.38285
GF29_Inoc	p__Actinobacteria	10.26966
GF29_Inoc	p__Firmicutes	7.34749
